query_name,hp_desc,hp_id,score
Abnormality of the uethra,Abnormality of body height,HP_0000002,
Gomerulonephritis,,,-1.0
Retinal amartoma,Abnormal retinal morphology,HP_0000479,
Misophoni,,,-1.0
Hobby horsegait,Hobby horse gait,HP_0031856,
Multfocal,,,-1.0
Positive meconium ethadone test,Undescended testes,HP_0000028,
Rhinorhea,,,-1.0
Ceebellar gliosis,Gliosis,HP_0002171,
Porncephalic cyst,Renal cyst,HP_0000107,
Taperd toe,Short fingers or toes,HP_0001156,
upus nephritis,Glomerular nephritis,HP_0000099,
Autisic behavior,Atypical behavior,HP_0000708,
Cuppd radial metaphyses,Dumbbell widening of long bone metaphyses,HP_0000947,
Broad phalanges ofthe 2nd finger,Broad mouth,HP_0000154,
enal interstitial calcium oxalate,Too much calcium deposited in kidneys,HP_0000121,
obsolete Abnormality of istidine metabolism,Abnormality of body height,HP_0000002,
Abnormalserum anion gap,Gaps between teeth,HP_0000699,
Pigmentay retinopathy,Retinopathy,HP_0000488,
Hypopyn,,,-1.0
Choesteatoma,,,-1.0
bsent penis,Abnormal penis morphology,HP_0000036,
Enlarged polycysticovaries,Enlarged penis,HP_0000040,
Ulnar radial headdislocation,Ulnar claw,HP_0001178,
Anterolateral radial head dislocatio,Abnormality of head or neck,HP_0000152,
Anti-Amphiphysin antibdy,Neutropenia in presence of anti-neutropil antibodies,HP_0001904,
Aplasia cutis congenita o scalp,Renal aplasia,HP_0000104,
Hyperprotinemia,,,-1.0
Soft tissue neoplas,Cleft hard and soft palate,HP_0000175,
Enlarged semicircular canl,Enlarged penis,HP_0000040,
B Aute Lymphoblastic Leukemia,Leukemia,HP_0001909,
hiari type III malformation,Autosomal dominant type,HP_0000006,
Decreased cervical spine mobiity,Decreased function of male gonad,HP_0000026,
Elevated circulating deoyuridine concentration,Elevated palate,HP_0000218,
Abnormality of the maxillary inus,Abnormality of body height,HP_0000002,
Prminent supraorbital arches in adult,High arched palate,HP_0000218,
Short middl phalanx of finger,Short penis,HP_0000054,
Postauricular skn tag,Preauricular skin tag,HP_0000384,
Elevated brain creatine levelby MRS,Elevated palate,HP_0000218,
Puepural onset,Late-onset speech development,HP_0000750,
Synostosis o carpals/tarsals,Abnormal carpal morphology,HP_0001191,
Nrrow chest,Abnormality of the chest,HP_0000765,
Short distal phalanx of the 3d toe,Short penis,HP_0000054,
Monoconal elevation of circulating IgA,IgA deposition in the glomerulus,HP_0000794,
Decreased CS histidine concentration,Decreased function of male gonad,HP_0000026,
Focalimpaired awareness sensory seizure with hot-cold sensations,Abnormality of taste sensation,HP_0000223,
Isomeism,Coproporphyrin isomer III/I ratio high in stool,HP_0034471,
Aotic rupture,Premature rupture of membranes,HP_0001788,
Bronchil hemorrhage,Gingival hemorrhage,HP_0000225,
Abnormal circulatng fatty-acid concentration,Abnormality of body height,HP_0000002,
Paroxysmal atria tachycardia,Episodic paroxysmal anxiety,HP_0000740,
Hypoplstic superior helix,Thick helix,HP_0000391,
Retial arterial occlusion,Abnormal retinal artery morphology,HP_0000630,
Peripheral thrombosi,Abnormal peripheral nervous system morphology,HP_0000759,
Unaied visual acuity 2.0 LogMAR,Visual impairment,HP_0000505,
Arcuate veinmedial/intimal necrosis,Warfarin-induced skin necrosis,HP_0001038,
Elevated uriary 2-hydroxybutyric acid,Elevated palate,HP_0000218,
AntiSUMO-activating enzyme subunit 1 antibody positivity,External ear position defect,HP_0000357,
Weakness due to uppe motor neuron dysfunction,Lack of bladder control due to nervous system injury,HP_0000011,
Abnormal ductus choledchus morphology,Abnormality of body height,HP_0000002,
Highly eleated creatine kinase,Highly arched eyebrow,HP_0002553,
CGosis,,,-1.0
Pinhle visual acuity 1.1 LogMAR,Visual impairment,HP_0000505,
Jint stiffness,"Involuntary muscle stiffness, contraction, or spasm",HP_0001257,
Cloerleaf skull,Abnormality of skull size,HP_0000240,
Planta edema,Facial edema,HP_0000282,
Autonomic erectie dysfunction,Proximal tubule dysfunction,HP_0000114,
Positie hair barbiturate test,Undescended testes,HP_0000028,
Aenesis of permanent molar,Macrodontia of permanent maxillary central incisor,HP_0000675,
Thracolumbar scoliosis,Scoliosis,HP_0002650,
Closed neural tubedefect,Abnormally closed or absent vagina,HP_0000148,
Abnormality ofthe epiphysis of the distal phalanx of the 5th toe,Abnormality of body height,HP_0000002,
Superior pubc ramus hypoplasia,Hypoplasia of the uterus,HP_0000013,
Symphalangism of the proximal phalanx of the 4th toe with the 4th etatarsal,Proximal tubulopathy,HP_0000114,
Anti-Iglon5antibody,Neutropenia in presence of anti-neutropil antibodies,HP_0001904,
Archibald's sin,Archibald's sign,HP_0031809,
Alcohol-induced rabdomyolysis,Facial flushing after alcohol intake,HP_0001033,
Triangular shaped distal phalanx of the thum,Triangular mouth,HP_0000207,
Abnormal rine metabolite level,Abnormality of body height,HP_0000002,
Respiratory arret,Respiratory alkalosis,HP_0001950,
Precocous costochondral ossification,Bulging of the costochondral junction,HP_0000893,
Cerebral cortexwith spongiform changes,Behavioral changes,HP_0000708,
Increasedcirculating palmitate level,High urine protein levels,HP_0000093,
Decreased adipose,Decreased function of male gonad,HP_0000026,
Hepatopulmonary fusin,Hepatopulmonary fusion,HP_0410259,
Incrased CSF serine concentration,Elevated circulating growth hormone concentration,HP_0000845,
Upturned orners of mouth,Abnormality of the mouth,HP_0000153,
3-hydroxyisvaleric aciduria,Organic aciduria,HP_0001992,
Abnormal ulnar syloid process morphology,Abnormality of body height,HP_0000002,
Absent sternl ossification,Absent sperm in semen,HP_0000027,
Eisodic hypersomnia,Episodic hypersomnia,HP_0007200,
Reduced upper o lower segment ratio,Focal segmental glomerulosclerosis,HP_0000097,
Neonatal electro-clinical sizure,"Anophthalmia, clinical",HP_0000528,
Incresed urinary fucosylated oligosaccharide,Recurrent urinary tract infections,HP_0000010,
Progressive forearm owing,Progressive microcephaly,HP_0000253,
Levator palpebrae superioris trophy,Levator palpebrae superioris atrophy,HP_0012241,
Small cerebelar cortex,Small uterus,HP_0000013,
Groin pin,Pins and needles feeling,HP_0003401,
Double inlet left ventrile,Double ureter,HP_0000073,
Phantosma,,,-1.0
Bipdal edema,Facial edema,HP_0000282,
Midshaft ypospadias,Midshaft hypospadias,HP_0012854,
Refractory siderblastic anemia,Hemolytic anemia,HP_0001878,
Abnormal circulating complement factorH related protein 1 concentration,Abnormality of body height,HP_0000002,
Absent distal phalanxof the 3rd toe,Absent sperm in semen,HP_0000027,
Acute hepatic steatois,Acute sinusitis,HP_0000255,
Multiple gasric polyps,Multiple oral frenula,HP_0000191,
Sneze,,,-1.0
Abent epiphyses of the toes,Short fingers or toes,HP_0001156,
Elevated circulating beta-aminoisobutyric acid concenration,Elevated palate,HP_0000218,
Broad medial eyerow,Broad mouth,HP_0000154,
Eosinophlic pneumonia,Pneumonia,HP_0002090,
Acanthosis ngricans,Acanthosis nigricans,HP_0000956,
Vuvar intraepithelial neoplasia,Neoplasia,HP_0002664,
Hypoalainemia,,,-1.0
Gonadal neoplam,Decreased function of male gonad,HP_0000026,
Inceased anti-food allergen IgE antibody level,High urine protein levels,HP_0000093,
Increased levl of galactitol in red blood cells,Increased post-void residual urine volume,HP_0000016,
Vagnitis,,,-1.0
Saccharopinuia,,,-1.0
obsolet Increased femoral torsion,Increased post-void residual urine volume,HP_0000016,
Complete duplication of the middle phalanx of the 2ndtoe,Ureteral duplication,HP_0000073,
Enteoviral dermatomyositis syndrome,Overactive bladder syndrome,HP_0000012,
Abnormal number o granulocyte precursors,Abnormality of body height,HP_0000002,
Scanning peech,Scanning speech,HP_0002168,
Abnormalty of the pylorus,Pylorus stenosis,HP_0002021,
Abnormal lycosylation,Abnormality of body height,HP_0000002,
Localized epidermlytic hyperkeratosis,Gingival hyperkeratosis,HP_0000222,
Anti-laminin 332 antibody psitivity,Neutropenia in presence of anti-neutropil antibodies,HP_0001904,
Abnormalhemoglobin,,,-1.0
Abnoral maxilla morphology,Abnormal morphology of female internal genitalia,HP_0000008,
Soft-tissue ossification around th shoulders,Cleft hard and soft palate,HP_0000175,
Impaired gluconogenesis,Hearing impairment,HP_0000365,
1-miute APGAR score of 2,Decreased bone mineral density Z score,HP_0004349,
Salivarygland oncocytoma,Pituitary spindle cell oncocytoma,HP_0011764,
Abnormalityof lingual tonsil,Lingual abnormality,HP_0000157,
Orthopna,,,-1.0
Broad middle phalanx ofthe 5th finger,Broad mouth,HP_0000154,
Focal corical dysplasia type III,Multicystic kidney dysplasia,HP_0000003,
Episodic respirtory distress,Multiple episodes of otitis media,HP_0000403,
Fsciculations,,,-1.0
Erysipels,,,-1.0
Medial flarig of the eyebrow,Increased distance between medial canthi,HP_0000506,
Increased laxit of fingers,Increased post-void residual urine volume,HP_0000016,
True anopthalmia,True denticles,HP_0003771,
Abnormal circlating IgE level,Abnormality of body height,HP_0000002,
Asyergia,,,-1.0
Aplasia/Hypoplasia oftoe,Hypoplasia of the uterus,HP_0000013,
Budd-Chiai syndrome,Overactive bladder syndrome,HP_0000012,
Pinaloma,,,-1.0
Cardiogeni shock,Cardiogenic shock,HP_0030149,
Cervical ectroion,Limited cervical range of motion,HP_0000466,
Decreased lucosephosphate,Decreased function of male gonad,HP_0000026,
Subcortical white mater calcifications,White pupillary reflex,HP_0000555,
Reduced CD95induced lymphocyte apoptosis,Reduced salivation,HP_0000217,
Intestinal,Intestinal malabsorption,HP_0002024,
Hpoargininemia,,,-1.0
Multipe plantar creases,Single transverse palmar crease,HP_0000954,
Stippling of the epiphyses of the middle phalangesof the hand,Abnormality of the middle ear,HP_0000370,
Abnormality of the rist,Abnormality of body height,HP_0000002,
obsolete aterally deviated terminal thumb phalanx,obsolete Clitoromegaly,HP_0000057,
Patchy clerosis of the proximal phalanx of the 3rd toe,Proximal tubulopathy,HP_0000114,
Partial absence of specific anibody response to unconjugated pneumococcus vaccine,Abnormal absence of menstruation,HP_0000141,
Transient dereased circulating IgA,IgA deposition in the glomerulus,HP_0000794,
Abnormal fetal cariovascular morphology,Abnormality of body height,HP_0000002,
3-Methlglutaconic aciduria,Organic aciduria,HP_0001992,
Renal hypoplasiaaplasia,Multicystic renal dysplasia,HP_0000003,
obsolete Elevted circulating gamma-aminobutyric acid concentration,obsolete Clitoromegaly,HP_0000057,
Elevatd urinary S-sulfocysteine level,Recurrent urinary tract infections,HP_0000010,
Impaired abiliy to bathe oneself,Hearing impairment,HP_0000365,
Diaphragmatic eakness,Diaphragmatic defect,HP_0000775,
Biventrcular noncompaction cardiomyopathy,Cardiomyopathy,HP_0001638,
Prematur ovarian insufficiency,Renal insufficiency,HP_0000083,
Increased OCT-masured macular thickness,Increased post-void residual urine volume,HP_0000016,
Generalized hypotonia due to efect at the neuromuscular junction,Lack of bladder control due to nervous system injury,HP_0000011,
Short phalanx of finer,Short penis,HP_0000054,
hock,,,-1.0
aginal hydrocele,Hydrocele testis,HP_0000034,
Differential cyaosis,Defective B cell differentiation,HP_0005357,
Progressive spinal musular atrophy,Testicular atrophy,HP_0000029,
Bulbous nse,Bulbous nose,HP_0000414,
Dicrboxylic acidemia,Methylmalonic acidemia,HP_0002912,
Pulonary cavity,Abnormal oral cavity morphology,HP_0000163,
xonal regeneration,Axonal degeneration/regeneration,HP_0003378,
Reduceddrug efficacy,Reduced drug efficacy,HP_0020173,
Tall hin,Tall stature,HP_0000098,
Lmited elbow flexion,Single flexion crease,HP_0000954,
hort nasal septum,Transverse vaginal septum,HP_0000145,
Decreased gonadotropin-stimulatedtestosterone-to-androstenedione ratio,Decreased function of male gonad,HP_0000026,
Anti-phenylalayl tRNA synthetase antibody positivity,External ear position defect,HP_0000357,
Esophaeal carcinoma,Hepatocellular carcinoma,HP_0001402,
T2 hypointese brainstem,Abnormal brainstem morphology,HP_0002363,
Pontine tegmentalcap,Pontine hypoplasia,HP_0012110,
Focal aware emotiona seizure with paranoia,Focal segmental glomerulosclerosis,HP_0000097,
Anal margin sqamous cell carcinoma,Renal tubular cell atrophy,HP_0000092,
Difficulty adjustig from light to dark,Difficulty with flow,HP_0000019,
Iis nevus,Incomplete partition of the cochlea type II,HP_0000376,
Diplmyelia,,,-1.0
Forearm spination contracture,Interphalangeal joint contracture of finger,HP_0001220,
Abnormal circuating methionine concentration,Abnormality of body height,HP_0000002,
Glomerular capillarycollapse,Glomerular sclerosis,HP_0000096,
Cleft maxillary alvolar ridge,Cleft of scrotum,HP_0000048,
Vertical orbtal dystopia,Decreased vertical length of upper lip,HP_0000188,
Abnormal infraorbital artery mrphology,Abnormality of body height,HP_0000002,
Dependency on inravenous nutrition,Neonatal insulin-dependent diabetes mellitus,HP_0000857,
Posteriorly plaed tongue,Abnormality of the tongue,HP_0000157,
Patellar subuxation,Patellar dislocation,HP_0002999,
Redced CSF methionine concentration,Elevated circulating growth hormone concentration,HP_0000845,
Real hypoplasia,Hypoplasia of the uterus,HP_0000013,
Reduced T cell CD0 expression,Renal tubular cell atrophy,HP_0000092,
Monoclonal elevation of IgG labda chain,Compensatory chin elevation,HP_0001477,
Polymorphc vesicular eruption,Delayed eruption of primary teeth,HP_0000680,
Polycysti ovaries,Abnormality of the ovary,HP_0000137,
Aducens palsy,Vertical supranuclear gaze palsy,HP_0000511,
Anemia of inadequate productio,Inadequate arch length for tooth size,HP_0000678,
Focal sensory seiure with somatosensory features,Focal segmental glomerulosclerosis,HP_0000097,
Mislignment of incisors,Macrodontia of permanent maxillary central incisor,HP_0000675,
Increased intracellular sodiu,Increased post-void residual urine volume,HP_0000016,
Abnormal medullary peritubular capillary morpholog,Abnormality of body height,HP_0000002,
Finger clinodatyly,Distal finger flexion creases absent,HP_0001032,
Increased circulating ostocalcin level,Increased post-void residual urine volume,HP_0000016,
Abnrmality of DNA repair,Defective DNA repair after ultraviolet radiation damage,HP_0003079,
Secretory IgA deficieny,IgA deposition in the glomerulus,HP_0000794,
Stooped postur,Postural hypotension,HP_0001278,
Bacteemia,,,-1.0
Abnormal muscle fiber beta sarcoglyan,Abnormality of body height,HP_0000002,
Polyoria,,,-1.0
Abormal corpus striatum morphology,Abnormal morphology of female internal genitalia,HP_0000008,
Dysgrapia,,,-1.0
Supraumbilical rahe,Supraumbilical raphe,HP_0410276,
obsolet Age-related macular degeneration,Testicular degeneration,HP_0000029,
Congenital conductive hearing impairmet,Hearing abnormality,HP_0000364,
Priglomerular fibrosis,Renal glomerular fibrosis,HP_0000096,
Retnal dysplasia,Multicystic kidney dysplasia,HP_0000003,
Tpe A brachydactyly,Brachydactyly,HP_0001156,
obsolete Fractured elvic region of trunk,obsolete Clitoromegaly,HP_0000057,
mall face,Abnormality of the face,HP_0000271,
Episcleriis,,,-1.0
racheal duplication cyst,Ureteral duplication,HP_0000073,
Neonatal biateral asymmetric tonic seizure,Asymmetric facies,HP_0000324,
Abnormal circulating ethanolamine concentation,Abnormality of body height,HP_0000002,
Abnormality of serumcytokine level,Abnormality of body height,HP_0000002,
Supraclavicular lymphaenopathy,Supraclavicular lymphadenopathy,HP_0034750,
Hepatic mastocytois,Hepatic cirrhosis,HP_0001394,
Bitemporal hollowin,Bitemporal widening,HP_0000337,
Aplasia/Hypopasia of the 5th toe,Renal aplasia,HP_0000104,
Aplasia invlving forearm bones,Renal aplasia,HP_0000104,
Complex rganic aciduria,EEG with irregular generalized spike and wave complexes,HP_0001326,
Abnormal basal ganglia MRI signal intensty,Abnormality of body height,HP_0000002,
Subcuaneous spheroids,Subcutaneous spheroids,HP_0025014,
Wide nsal ridge,Wide ureter,HP_0000072,
