hp_id,synonym,typo
HP_0100598,Excess fluid in lungs,Ecess fluidin lungs
HP_0100598,Lung edema,Lnu gedema
HP_0100598,Lung oedema,Lug oedem
HP_0100598,Pulmonary oedema,Puhlmonray oedma
HP_0100598,Wet lung,Wet lunng
HP_0100599,Bifid penis,Bfiid pnis
HP_0100599,Diphallia,Dicphallia
HP_0100599,Penile duplication,Pnle duplicatiokn
HP_0100600,Penoscrotal transposition,Peoscrotal rtanspnoitionn
HP_0100600,Prepenile scrotum,Prepenlie scmotxum
HP_0100604,Neoplasm of the lip,Neoplasm ogf nhel ip
HP_0100604,Lip tumor,Lip tuomr
HP_0100604,Lip tumour,Lcpi tumour
HP_0100604,Neoplasia of the lip,eNoplasiwa f th lip
HP_0100604,Tumor of the lip,Tmuor ofhhe lip
HP_0100604,Tumour of the lip,Tjumour rof the lip
HP_0100606,Neoplasm of the respiratory system,Neoqlkasm ot he respiratoy ssystem
HP_0100606,Respiratory system tumor,Rospiratory yhsttem tumor
HP_0100606,Respiratory system tumour,Respirtor sysevm tumwur
HP_0100607,Dysmenorrhea,Daysmenrorhea
HP_0100607,Painful menstruation,Pvainful enmtcruation
HP_0100608,Metrorrhagia,Mtrdrrhagia
HP_0100608,Abnormal uterus bleeding,Abnromal euterus blednig
HP_0100608,Intermenstrual bleeding,Intermenyru lbleeding
HP_0100608,Menstrual spotting,Menstruaj kpotving
HP_0100610,Maternal hyperphenylalaninemia,Matefrna hyprephenylalainnemia
HP_0100610,High blood phenylalanine level in mother,tHigh lbood phneylalainne leael ni moter
HP_0100611,Multiple glomerular cysts,Multipel glomerlar cytpsl
HP_0100611,Glomerulocystic kidney disease,Glommeudlocstic kidney diseahe
HP_0100612,Odontogenic neoplasm,Odotogbeis neoplasm
HP_0100612,Odontogenic tumor,Omodntogenic ztumor
HP_0100612,Odontogenic tumour,Odntoogenic tuomur
HP_0100614,Myositis,Myostis
HP_0100614,Muscle inflammation,Muscqeyinflammation
HP_0100615,Ovarian neoplasm,Ovcaran neoplsm
HP_0100615,Ovarian cancer,hvraian cancer
HP_0100615,Neoplasm of the ovaries,Neoplasmoc fthg ovaries
HP_0100615,Neoplasm of the ovary,eNoplfasm of the ovadr
HP_0100615,Ovarian tumor,Ovarain tmuor
HP_0100615,Ovarian tumour,Ovarian tmour
HP_0100615,Ovarian neoplasia,Ovamian neolpasqa
HP_0100619,Sertoli cell neoplasm,Sertoli cel lnoeplams
HP_0100619,Sertoli cell neoplasia,Sertoli celle nopmlaia
HP_0100622,Maternal seizure,Maernl seizqure
HP_0100622,Maternal seizures,gaernal seiqures
HP_0100623,Abnormal corpus cavernosum morphology,Abnoml cgorpus cavernosum zorsloogy
HP_0100623,Abnormality of corpus cavernosum,iAbnoxmalityqfo corpusgcavernosum
HP_0100625,Enlarged thorax,Enlargedjthofraxz
HP_0100625,Wide rib cage,Widebrib cag
HP_0100625,Wide thorax,Wdidewthorax
HP_0100626,Chronic hepatic failure,Chrronic hpehatic failuer
HP_0100626,Chronic liver failure,Chrooin cliver failur
HP_0100627,Displacement of the urethral meatus,Displascemjnt of the durehtral ematuws
HP_0100627,Displacement of the external urethral orifice,Displcement ofrthe exstnernal uretlvl orifice
HP_0100627,Displacement of the male external urethral orifice,Displhacememnt of the mlae etxernal juvuyrethralorifice
HP_0100628,Esophageal diverticulum,Eosphagal dwverticlum
HP_0100628,Esophageal pouch,Esophageroal poch
HP_0100629,Midline facial cleft,iMdline fcaiag cletf
HP_0100630,Neoplasia of the nasopharynx,Neoplasia o thle naoiphgarynx
HP_0100630,Nasopharyngeal neoplasm,Nksopharyngeal neotpsm
HP_0100630,Neoplasm of the nasopharynx,eNeoplvasm of the nssopharlyx
HP_0100630,Tumor of the nasopharynx,Tumor of hte aspoharyn
HP_0100630,Tumour of the nasopharynx,umourmoe te nasoplarynx
HP_0100631,Neoplasm of the adrenal gland,tteooplasm of theadrenal glnd
HP_0100631,Adrenal neoplasia,Adrlenl ineoplasia
HP_0100632,Pulmonary sequestration,Plmonark sequestrtion
HP_0100632,Cystic lung lesion,Cyxtic lung lesino
HP_0100633,Esophagitis,Esohpagiis
HP_0100633,Inflammation of the esophagus,Inflammation oft eeosophaugs
HP_0100633,Inflammation of the oesophagus,Ixflamdmation yf dhe oegqophagus
HP_0100633,Oesophagitis,Oesophygitiss
HP_0100634,Neuroendocrine neoplasm,Neuoendocrne neplism
HP_0100634,Neuroendocrine neoplasia,jNeuroendcirne enoplasia
HP_0100638,Neoplasm of the pharynx,Neopljasm of th beharynx
HP_0100638,Neoplasia of the pharynx,Neuolasip of te pharynx
HP_0100638,Pharyngeal neoplasm,Pharyngela neopasnm
HP_0100638,Tumor of the pharynx,mdor of the pharnyx
HP_0100638,Tumour of the pharynx,Tumour ony the phargnyx
HP_0100639,Erectile dysfunction,Erectiej dsyfunctio
HP_0100639,Abnormal erection,Abndrmal erectin
HP_0100639,Erectile abnormalities,Ercitlwe abnvormalities
HP_0100641,Neoplasm of the adrenal cortex,Neoplasm ofk theiadrenal vcorrtxe
HP_0100641,Cortical adrenal neoplasia,Croticall arnal neoplasia
HP_0100642,Neoplasm of the adrenal medulla,Neopalosm oftheadrehnalm edulla
HP_0100642,Medullar adrenal neoplasia,Medulla rardenal nxopsia
HP_0100643,Abnormality of nail color,Asnormality cfo nailcolor
HP_0100643,Abnormality of nail colour,Adbnormailt of nvail olour
HP_0100643,Nail dyschromia,Naild sychroima
HP_0100645,Cystocele,Cystecele
HP_0100645,Bladder hernia,Bladde hernita
HP_0100645,Bladder prolapse,Bladderepolapse
HP_0100645,Dropped bladder,Dropxpetdbladder
HP_0100645,Prolapsed bladder,Prolapsed bwhadedr
HP_0100646,Thyroiditis,Thyzojiditis
HP_0100646,Thyroid gland inflammation,Thyieoi dgland iwnflammtion
HP_0100647,Graves disease,Gravpsdisease
HP_0100647,Morbus Basedow,Moabrus Basedow
HP_0100649,Neoplasm of the oral cavity,Neoplsm of xhe orbal caviqty
HP_0100649,Lesion of oral cavity,Lesicq of oralqchavity
HP_0100649,Mouth neoplasm,Mouth neolxasm
HP_0100649,Mouth tumor,Mzuth tuor
HP_0100649,Mouth tumour,Mofth tumor
HP_0100649,Neoplasm of the mouth,Neoplasm ffythe zouth
HP_0100649,Tumor of oral cavity,Tumog ofxqradl cavity
HP_0100649,Tumour of oral cavity,uuTmur of oral acvity
HP_0100650,Vaginal neoplasm,Vaginzl neoplasm
HP_0100650,Vaginal tumor,Vagialmtumor
HP_0100650,Vaginal tumour,Vaginal tugmur
HP_0100650,Vaginal neoplasia,Vginanl noeplasia
HP_0100651,Type I diabetes mellitus,Type I diabetse melliots
HP_0100651,Diabetes mellitus Type I,Diabetesmewslitus Tyne I
HP_0100651,Juvenile diabetes mellitus,Jvkuenile dibetes meiltus
HP_0100651,Type 1 diabetes,Typey 1 diabeeets
HP_0100651,Type I diabetes,TpyewI diabetse
HP_0100651,Insulin-dependent diabetes mellitus,Insuliny-zdepjedent diabeiesm ellitus
HP_0100654,Retrobulbar optic neuritis,Retrblbar doptic neritis
HP_0100654,Retrobulbar neuritis,Retobulba neurist
HP_0100656,Thoracoabdominal wall defect,Tcoaacoabdomial wlal defect
HP_0100656,Thoracoabdominal schisis,Thoracgovbdomianal schkisis
HP_0100657,Thoracoabdominal eventration,Thorcoabdomini eventartian
HP_0100657,Celosomia,Ceosomia
HP_0100657,Kelosomia,Kelosomfa
HP_0100658,Cellulitis,Clulitis
HP_0100658,Bacterial infection of skin,Bacterial infecio noxd skn
HP_0100658,Skin infection,Skin nfection
HP_0100658,Skin infections,Swni infectins
HP_0100659,Abnormal cerebral vascular morphology,wAbndormal ceejral vkascular mkorpfhology
HP_0100659,Abnormality of the cerebral blood vessels,Abxtnormalityokf the cerebral bloo dvessetsz
HP_0100659,Abnormality of the cerebral vasculature,Abnohrmalityd of the cerebrb vaclature
HP_0100660,Dyskinesia,Dyskionesiya
HP_0100660,Disorder of involuntary muscle movements,Disorder do fidvoluntayrg muslce mogevments
HP_0100660,Dyskinesis,Dsvinesis
HP_0100660,Dyskinesias,Dyskinesqpias
HP_0100661,Trigeminal neuralgia,rTieminal neuralima
HP_0100661,Tic douloureux,Tic dopolureux
HP_0100662,Chondritis,Chonduxitis
HP_0100662,Cartilage inflammation,Cartliadge inflmumation
HP_0100665,Angioedema,Aneigoedema
HP_0100665,Angioneurotic oedema,angioneurotiv oeqdemra
HP_0100665,Angiooedema,Angwooedems
HP_0100665,Quincke edema,Qiucnke edema
HP_0100665,Quincke oedema,Quickoe oedema
HP_0100668,Intestinal duplication,Inetinal ruplicatioon
HP_0100668,Bowel duplication,Boweljdupcation
HP_0100668,Gut duplication,Gut hduplticatgion
HP_0100669,Abnormal pigmentation of the oral mucosa,Abnamolpigmenpttion of the oral muiosp
HP_0100669,Abnormal color of the oral mucosa,Abnormal colofr of thzv oral muhos
HP_0100669,Abnormal colour of the oral mucosa,Abnormal vcolou fo he oral hucosa
HP_0100669,Abnormal pigmentation of oral cavity,Abnomrualk ipgmentation of oral cavits
HP_0100669,Abnormal pigmentation of oral mucous membrane,Abnormahl pigmnamtnoof oral mcuous membrae
HP_0100669,Abnormal pigmentation of the oral mucosa/gingivae,Anbromal pigoentation of the ocalxb mncosa/gingiave
HP_0100670,Coarse metaphyseal trabecularization,Coarse xmevatpqysealgtrabencluarization
HP_0100670,Coarse trabeculation at metaphyses,Coasrle rtabeculatirn at metaphlses
HP_0100670,Rough bone trabeculation,Rough bone taxbeulation
HP_0100670,Rough trabeculation of bone,Rugh trabeculation fo bcqnee
HP_0100671,Abnormal trabecular bone morphology,Abnoralg parabecularb one morphocoy
HP_0100671,Abnormal shape of spongy bone,bnormal shape of pgongybnoe
HP_0100671,Abnormality of bone trabeculation,Abnrmlsityof bnoe tmabeculation
HP_0100678,Premature skin wrinkling,Pemature asfin wfrinkling
HP_0100678,Wrinkled skin,rWinkleds kin
HP_0100679,Lack of skin elasticity,Lack of tskin lastchty
HP_0100679,Tight skin,zTight kin
HP_0100684,Salivary gland neoplasm,Slavary glandd neopalsm
HP_0100684,Salivary gland neoplasia,claivary mgland zneoplasia
HP_0100684,Tumor of salivary gland,uiTmoxbr of salivary gland
HP_0100684,Tumour of salivary gland,Tumkourgyof salivary glanvd
HP_0100684,Cancer of salivary gland,Cancr of salivary agaldn
HP_0100685,Abnormal Sharpey fiber morphology,Abnormhla dShrpey fiber morphoogy
HP_0100685,Abnormal Sharpey fibre morphology,bAnhral Shaprey fibre morpwholygy
HP_0100685,Abnormality of Sharpey fibers,Abnmomrality xySharpey fibers
HP_0100685,Abnormality of Sharpey fibres,Abnormjlity of Shprpey fibrehs
HP_0100685,Enthesis abnormality,Ethsssi abnormalidty
HP_0100686,Enthesitis,Enthestis
HP_0100686,Inflammation of sharpey fibers,Iemnflamlyion o fsharpey fibers
HP_0100686,Inflammation of sharpey fibres,Ifnlpmmation ofbhsargpe yfibres
HP_0100689,Decreased corneal thickness,ecraesede cornela thickness
HP_0100689,Thin cornea,Tin corena
HP_0100692,Increased corneal curvature,Increanesd corenas curvanure
HP_0100692,Steep corneal curvature,Steepg corneeal crvatue
HP_0100697,Neurofibrosarcoma,Neuoibrosracoma
HP_0100697,Malignant peripheral nerve sheath tumor,Mallwnanc percipheralv nervi sheath tumor
HP_0100697,Malignant peripheral nerve sheath tumour,ualignat periipueral nerte sheanth tumour
HP_0100697,Malignant schwannoma,Malignant shcwnmoa
HP_0100697,Neurosarcoma,Nerosracoma
HP_0100699,Scarring,Scakrring
HP_0100699,Scar tissue,Scaw itssue
HP_0100700,Abnormal arachnoid mater morphology,Azvormzl arkarhnoid maaer morhpology
HP_0100700,Abnormality of the arachnoid mater,Abnormmliyfof phe arachndo mater
HP_0100700,Abnormality of the arachnoidea,bAnormality forfthearahcnoidea
HP_0100701,Abnormal pia mater,bAnormay pia mcter
HP_0100701,Abnormality of the pia mater,Aipoqrmality of he pia mater
HP_0100702,Arachnoid cyst,Aarchnoid cst
HP_0100702,Fluid-filled sac located in membrane surrounding brain or spinal cord,Fluidf-ille tac loycated in membrane syrrgoundiny brfani or spznj crod
HP_0100702,Arachnoid cysts,Arjchnoid cysts
HP_0100704,Cerebral visual impairment,Cerebrl ival imapairment
HP_0100704,CVI,CVI
HP_0100704,Cortical blindness,Cortica hlindnbss
HP_0100704,Cortical visual impairment,Cofticalvisaul impaijrent
HP_0100704,Cortical/cerebral visual impairment,Cormgicla/cerebral vilsual ifpairent
HP_0100705,Abnormal glial cell morphology,Abnrmalg ial ell mrophology
HP_0100705,Abnormality of the glial cells,ibonrallty oft h glial cells
HP_0100706,Abnormal oligodendroglia morphology,Anomal oligodendroglia mxpholeogy
HP_0100706,Abnormality of the oligodendroglia,Abnrmalityq gof theo ligodendroagliya
HP_0100707,Abnormal astrocyte morphology,dbiroaml astrocyte morphhology
HP_0100707,Abnormality of the astrocytes,Abnormablity of tha snrocytes
HP_0100708,Abnormal microglia morphology,nbormal mcrogliamk orphology
HP_0100708,Abnormality of the microglia,wAbnowmality of nhe icroglia
HP_0100710,Impulsivity,Impulivty
HP_0100710,Impulsive,Ipmulsive
HP_0100711,Abnormal thoracic spine morphology,Ahbnomeal thracic spine mropholgy
HP_0100711,Abnormality of the thoracic spine,Abnormalit yhoft he thoracicp jpined
HP_0100712,Abnormal lumbar spine morphology,Abnromali lubma rspine mrpholwogy
HP_0100712,Abnormality of the lumbar spine,bAnormatityo  he lmbar spine
HP_0100716,Self-injurious behavior,Selfi-njqurliousbehavior
HP_0100716,Autoagression,Auotagressiog
HP_0100716,Self injury,melf injury
HP_0100716,Self-harm,Silf-harm
HP_0100716,Self-injurious behaviors,Self-inguriousgibehavors
HP_0100716,Self-injurious behaviour,Selfz-injurisosu beuhaviour
HP_0100716,Self-injurious behaviours,Self-injurifoys behiavours
HP_0100717,Abnormal cementum morphology,Abwnorlml ceamentum morpholog
HP_0100717,Abnormality of the cementum,kAbnormality of the cejmlentum
HP_0100720,Hypoplasia of the ear cartilage,yHppolaloia of the era caritlage
HP_0100720,Underdeveloped ear cartilage,Underdeveqopb dear cartilage
HP_0100721,Mediastinal lymphadenopathy,Mediastignl uylmphadelopathy
HP_0100721,Swollen lymph nodes in center of chest,Solle lymph nohdis ni cnetr of chest
HP_0100721,Swollen lymph nodes in centre of chest,Swollen lymphn odesirnc etnre of hesk
HP_0100723,Gastrointestinal stroma tumor,Gastryotnestinal sroam tumor
HP_0100723,GI stroma tumor,G Itroma tumord
HP_0100723,GI stroma tumour,GI stroma tumotut
HP_0100723,GIST,GIST
HP_0100723,Gastrointestinal stroma tumour,Gatrointestiual ytroqatmuour
HP_0100723,Gastrointestinal stromal tumor,Gatstrkointzestinal strcmal tumor
HP_0100723,Gastrointestinal stromal tumour,jasltrointepstinal stromael tumpour
HP_0100723,Gastrointestinal stromal tumors,Gasroinhestisnalo stromad umors
HP_0100723,Gastrointestinal stromal tumours,Gastprointesinal tsormaly tumours
HP_0100724,Hypercoagulability,Hyperocagualbivity
HP_0100724,Blood hyperviscosity,jlood hpyerviscosat
HP_0100724,Thrombophilia,Thrombkohilia
HP_0100729,Large face,Largeyq face
HP_0100729,Big face,Big fzace
HP_0100729,Large facies,aLge facies
HP_0100731,Transverse facial cleft,Transveres fvciacleft
HP_0100731,Lateral facial cleft,Lltreal facial celeft
HP_0100733,Neoplasm of the parathyroid gland,Neoplasm of txen piarathywoid lpand
HP_0100733,Parathyroid neoplasia,Paarthyzoid neoplasim
HP_0100734,Abnormal vertebral epiphysis morphology,Abnomraz ertebrlaeipqhysis morphology
HP_0100734,Abnormal shape of the end part of the vertebra bone,bnormals haph of teh aend part ft hde vretebra obne
HP_0100734,Abnormality of the vertebral epiphyses,Anbormality f hcthevertebrla epiphysesv
HP_0100734,Abnormality of vertebral epiphysis morphology,bknormaty fo vertebral eipysis omrphoolgy
HP_0100736,Abnormal soft palate morphology,Aniormal of tpalaemorphology
HP_0100736,Abnormality of the muscular palate,Afnormalty fmof the muscularpa late
HP_0100736,Abnormality of the soft palate,Abnormality fz th poft paatne
HP_0100736,Abnormality of the velum,Abnormali ybof the evlum
HP_0100736,Abnormality of the velum palatinum,Abnormailty of hervrlump alatinum
HP_0100737,Abnormal hard palate morphology,Abnorma hard pgalate mroapohlogy
HP_0100737,Abnormality of the secondary palate,Abnormality o ftdh esecondaryfu palyate
HP_0100737,Abnormality of the hard palate,Abnomrality ofmthe rhda alate
HP_0100738,Abnormal eating behavior,Ablwormal eatin bphavior
HP_0100738,Abnormal eating behaviour,Abnorra leatinmg behaivur
HP_0100739,Bulimia,Buligmia
HP_0100739,Binge and purge,Bingea ndp ure
HP_0100742,Vascular neoplasm,Vrvacsular neoplasm
HP_0100742,Blood vessel tumor,Blood vesscelutumor
HP_0100742,Blood vessel tumour,Bloodvessel tumour
HP_0100743,Neoplasm of the rectum,Neoplams ok the retupm
HP_0100743,Rectal tumor,Rectlt umor
HP_0100743,Rectal tumour,Rectal tumo
HP_0100746,Macrodactyly of finger,aMerodatcyly of cinger
HP_0100746,Macrodactyly of hands,Macrodchktylyi of hands
HP_0100747,Macrodactyly of toe,Macrodctyylo f toe
HP_0100747,Foot macrodactyly,Fooct mcarodbctyly
HP_0100748,Muscular edema,Musmularxedema
HP_0100748,Muscular oedema,Muscuaylroedema
HP_0100749,Chest pain,Chst pin
HP_0100749,Thoracic pain,Thoraci cpiin
HP_0100749,Chest discomfort,Chrest dsocmfort
HP_0100750,Atelectasis,Atdlectasfs
HP_0100750,Partial or complete collapse of part or entire lung,Partialo r omplete colalapse xf parxt or mentire unj
HP_0100750,Pulmonary atelectasis,Pulpmoanry steletcasis
HP_0100751,Esophageal neoplasm,Esophagaeu neoplasm
HP_0100751,Esophageal tumor,sophagell tuomr
HP_0100751,Esophageal tumour,Esophageatwumour
HP_0100752,Abnormal liver lobulation,Abnormalsier lobltion
HP_0100752,Anomalous liver lobulation,omalous ver loulation
HP_0100752,Hepatic anomalous lobulation,Hpatic anmoalus lobulatoidn
HP_0100752,Liver lobation abnormal,iLer lpobation adbnormal
HP_0100754,Mania,Mandia
HP_0100754,Hypomania,Hypoania
HP_0100754,Hypomanic,Hypxomanic
HP_0100754,Manic,anic
HP_0100755,Abnormality of salivation,Abormanlt of aslivation
HP_0100755,Abnormal spit,twnormal spit
HP_0100758,Gangrene,Gangene
HP_0100758,Death of body tissue due to lack of blood flow or infection,Datho f body tissue due yto lackfo blod floww oirnecteion
HP_0100759,Clubbing of fingers,Clubing f fingres
HP_0100759,Clubbed fingers,Cnubbvd finger
HP_0100759,Clubbing (hands),Clubbeig (hanys)
HP_0100759,Finger clubbing,Fingedr clubivg
HP_0100760,Clubbing of toes,Clyubbirg of soes
HP_0100760,Clubbed toes,Clbbed toesu
HP_0100762,Hemobilia,Hemobilnia
HP_0100762,Haemobilia,Haemobiwla
HP_0100763,Abnormality of the lymphatic system,Anormalityiotf he lymphakiac ysstem
HP_0100763,Lymphatic disease,Lymphaticdioease
HP_0100766,Abnormal lymphatic vessel morphology,xAbnoreal lyqmphaticovessl mropholozy
HP_0100766,Abnormality of the lymphatic vessels,Abformalito f te lymxhatsjic vessels
HP_0100767,Abnormal placenta morphology,Awbnorai placenta morhology
HP_0100767,Abnormality of the placenta,Abnormsalityo fte placenta
